site,study_id,Site_name,Country,River,Data_owner,Longitude_X,Latitude_Y,sampling_method_long,unit,Starting_year,Ending_year,Year_count,Sampling_years,Min_month,Max_month,season,TaxonomicRes,abund_alienSpp,SppRich_alienSpp,abundProportion_alienSpp,SppRichProportion_alienSpp,Max of spp_richness_perYr,Min of spp_richness_perYr,total_sppRich_AllYrs,total_abund_AllYrs,ppt_Est,tmax_Est,ppt_Est_gls,ppt_SE_gls,tmax_Est_gls,tmax_SE_gls,MacrobasinID,MicrobasinID,microbasin_area_km2,strahler_streamOrder,accumulation_atPoint,accumulation_min,accumulation_max,accumulation_range,accumulation_mean,accumulation_stddev,elevation_atPoint,elevation_min,elevation_max,elevation_range,elevation_mean,elevation_stddev,slope_atPoint,slope_min,slope_max,slope_range,slope_mean,slope_stddev,crop_meanPerc_subcatch,forest_meanPerc_subcatch,grassShrubland_meanPerc_subcatch,urban_meanPerc_subcatch,water_meanPerc_subcatch,crop_meanPerc_upstr,forest_meanPerc_upstr,grassShrubland_meanPerc_upstr,urban_meanPerc_upstr,water_meanPerc_upstr,dam_impact_score_lessthan100km,dam_minDist_km_lessthan100km,dam_num_connected_lessthan100km,dam_impact_score_AllDams,dam_minDist_km_allDams,dam_num_connected_AllDams,aet_mm_12moPrior,ppt_mm_12moPrior,tmax_C_12moPrior,tmin_C_12moPrior
107000084,Denmark_1,"RISVANG B∆K, NS. VEJEN SPÿRRING-H≈RUP",Denmark,RISVANG B∆K,Jes Rasmussen,10.19274257,56.28984861,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1998,2018,21,20,3,5,spring,species,2,1,6.40E-05,0.008064516,34,9,124,31261,2.78126763,0.019642857,2.170504253,2.657978265,0.020817977,0.026142601,1215702,37720625,0.066713835,3,0.006006482,0.00476656,4.18693018,4.182163619,1.382919635,1.808960675,50.3,47.40000153,51.40000153,4,50.38571494,1.028075053,0.010376566,0,0.035117821,0.035117821,0.013862024,0.010760867,1,0,0,0,0,0.867484952,0,0.0869669,0.045547543,0,0,NoDam,0,0,NoDam,0,497.0952381,722.9047619,11.87222222,5.000793651
107000085,Denmark_1,"VL S FOR SKADER, OS SKADER ≈",Denmark,VL S FOR SKADER,Jes Rasmussen,10.21376569,56.35060926,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1998,2018,21,19,3,5,spring,species,0,0,0,0,39,13,128,29059,2.849109028,0.018820346,2.340302835,2.697796294,0.019887007,0.026409315,1216023,38152324,0.042819812,2,0.01048199,0.006240373,1.759461045,1.753220672,0.40333304,0.722278542,47.5,43.10000229,50.79999924,7.699996948,47.72222265,2.387828342,0.047417334,0.024525214,0.060467384,0.03594217,0.043068542,0.011414411,1,0,0,0,0,0.999998,0,0,0,0,0,NoDam,0,0,NoDam,0,496.2857143,724.4761905,11.86349206,5.005952381
107000086,Denmark_1,"DALSG≈RDE B∆K BJERRINGBRO, DALSG≈RDE",Denmark,DALSG≈RDE B∆K BJERRINGBRO,Jes Rasmussen,9.574241728,56.40127675,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1995,2018,24,21,2,4,spring,species,0,0,0,0,36,7,115,13032,6.078646946,0.038173913,5.987476403,3.519865303,0.037362983,0.021219309,1215702,39578232,0.13778919,3,13.89482,0.00475104,14.37567616,14.37092511,2.890326648,5.597536258,29.2,29.20000076,52.20000076,23,38.36896627,7.819917148,0,0,0.149795622,0.149795622,0.064249937,0.047899269,0.9999998,0,0,0,0,0.913786983,0.0192294,0.0615377,0.005448244,0,0,NoDam,0,0,NoDam,0,485.875,781.4166667,11.78611111,4.864583333
107000087,Denmark_1,"HEDEMÿLLE B∆K, 200M OS HEDEMÿLLE",Denmark,HEDEMÿLLE B∆K,Jes Rasmussen,9.642860037,56.39746309,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1995,2018,24,20,3,4,spring,species,0,0,0,0,48,7,116,12813,5.747857225,0.038442029,5.858256087,3.440573427,0.037557111,0.021257677,1215702,39273034,0.076030349,4,0.005236462,0.004761026,5.984051704,5.979290678,1.492766145,2.573334433,38.8,30.70000076,50,19.29999924,39.30000114,5.730510337,0.050939554,0,0.150931352,0.150931352,0.069121241,0.046096854,0,0.5,0.5,0,0,0.881188,0.0297066,0.0891059,0,0,0,NoDam,0,0,NoDam,0,482.7083333,766.625,11.74305556,4.848263889
107000088,Denmark_1,"GINNERUP B∆K, VED GINNERUPG≈RD",Denmark,GINNERUP B∆K,Jes Rasmussen,10.10138095,56.3769608,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2018,20,18,3,5,spring,species,3,1,9.19E-05,0.007633588,43,13,131,32650,1.386845665,0.024342105,1.439167736,3.139812513,0.02408277,0.030436283,1216023,39054817,0.090340438,1,0.04890826,0.005661379,0.052993797,0.047332418,0.022233636,0.014227864,31.9,31.89999962,58.29999924,26.39999962,45.16842159,7.679504433,0.01886556,0.017555085,0.08836868,0.070813595,0.047909364,0.024413661,1,0,0,0,0,1,0,0,0,0,0,NoDam,0,0,NoDam,0,495.05,723.65,11.84875,4.972916667
107000089,Denmark_1,"HEDEB∆K, ÿst-syd¯st f. LangmosegÂrd",Denmark,HEDEB∆K,Jes Rasmussen,10.02320063,56.39988627,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,2005,2018,14,12,3,5,spring,species,9,1,0.000471698,0.014925373,24,4,67,19080,8.057519108,-0.003516484,7.461863114,5.007690184,-0.004277922,0.062841666,1215702,35921191,0.712743966,1,0.04075864,0.004750928,0.736602843,0.731851914,0.045237842,0.100501221,57.4,53.5,89.30000305,35.80000305,65.45600143,8.31137804,0.027356453,0,0.078039636,0.078039636,0.023669027,0.015314623,1,0,0,0,0,0.999999,0,0,0,0,0,NoDam,0,0,NoDam,0,500.5714286,741.2857143,11.84642857,4.999404762
107000090,Denmark_1,"ELLEB∆K, ELLEB∆K BRO",Denmark,ELLEB∆K,Jes Rasmussen,8.560817604,56.37771411,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2018,27,26,3,5,spring,species,0,0,0,0,43,12,148,22108,6.377381384,0.033587709,6.825475567,3.510787931,0.035073289,0.016454824,1214845,40341101,0.185418391,4,18.30912,0.004754048,18.51579857,18.51104452,3.281370768,6.952932014,19.9,18.10000038,22.39999962,4.299999237,20.54615392,1.058747814,0.012264707,0,0.027328903,0.027328903,0.009104857,0.005596545,0.8974361,0,0.102564,0,0,0.9850708,0.0149264,0,0,0,0,NoDam,0,0,NoDam,0,538.962963,894.3703704,12.19290124,6.012962963
107000091,Denmark_1,"R≈STED LILLE ≈, HVODAL",Denmark,R≈STED LILLE ≈,Jes Rasmussen,8.405613659,56.3246151,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2018,27,27,3,4,spring,species,54,1,0.000593224,0.005102041,65,26,196,91028,6.22339305,0.035632886,6.167420696,3.258756954,0.035837849,0.016275453,1214845,41428725,0.209492192,4,83.00096,0.00476091,83.0009613,82.99620039,15.0743897,31.95443891,6.7,6.200000286,26.60000038,20.4000001,13.87500033,5.841120916,0.009760325,0,0.226439536,0.226439536,0.047795911,0.047014724,1.0000003,0,0,0,0,0.561987926,0.366863093,0.067589981,0.002328196,0.001231811,0,NoDam,0,0,NoDam,0,546.8148148,886.1111111,12.39907407,6.363271605
107000092,Denmark_1,"SUNDS MÿLLEB∆K, GAMMEL SUNDS",Denmark,SUNDS MÿLLEB∆K,Jes Rasmussen,9.046845391,56.20712127,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2019,28,26,2,4,spring,species,0,0,0,0,31,10,111,8087,3.962217239,0.043908502,4.06852541,2.76520737,0.043784544,0.015273357,1214845,37875020,0.596948561,1,0.007214488,0.004775242,0.611153662,0.60637842,0.071413231,0.152181963,48.1,46.10000229,51.10000229,5,49.19680069,0.921731935,0.006604116,0,0.023424796,0.023424796,0.006635341,0.005041178,1,0,0,0,0,0.999999,0,0,0,0,0,NoDam,0,0,NoDam,0,505,850.8214286,12.1889881,5.207440476
107000093,Denmark_1,"HAMMERUM ≈, V. BIRK",Denmark,HAMMERUM ≈,Jes Rasmussen,9.05024721,56.12112731,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2019,28,25,3,5,spring,species,0,0,0,0,33,13,126,9060,4.116374177,0.045926838,4.136635245,2.994602428,0.04486258,0.015124929,1214845,37890246,0.210601115,4,7.118792,0.004786135,7.761580467,7.756794333,1.65396162,3.025620524,49.2,49.10000229,52.10000229,3,50.18181931,0.813877432,0,0,0.027359762,0.027359762,0.008678256,0.007253879,0.8863638,0,0.113636,0,0,0.970754126,0,0,0.02924633,0,0,NoDam,0,0,NoDam,0,501.9285714,860.6071429,12.16130952,5.227083333
107000094,Denmark_1,"RISKJ∆R B∆K, V. B∆KKELUND",Denmark,RISKJ∆R B∆K,Jes Rasmussen,8.472639667,56.44290334,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1993,2018,26,25,2,4,spring,species,0,0,0,0,51,23,135,40364,5.894764988,0.039794872,5.901103293,3.65318882,0.040482396,0.01665844,1214845,39671029,0.602789061,4,0.4251735,0.004746522,13.14678288,13.14203635,1.93328269,4.550064645,28.8,23.60000038,38.70000076,15.10000038,31.39448885,3.681969653,0.000943448,0,0.058493261,0.058493261,0.018033632,0.013832346,0.889764,0.00787402,0.102362,0,0,0.9745797,0,0.0254183,0,0,0,NoDam,0,0,NoDam,0,545.1923077,916.1538462,12.15705128,6.160897436
107000095,Denmark_1,"RAMME ≈, V. MELLEMMÿLLE",Denmark,RAMME ≈,Jes Rasmussen,8.196118748,56.47271387,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1993,2018,26,25,2,4,spring,species,11,1,0.000283104,0.007692308,43,17,130,38855,4.920629064,0.039037037,4.96078517,3.371426933,0.039729359,0.016628526,1214845,41612275,0.213414947,4,13.95387,0.004742187,14.41946983,14.41472765,2.430275925,5.222985048,5.1,4.5,10.69999981,6.199999809,6.991111162,1.847499502,0.000943439,0,0.033963824,0.033963824,0.015208962,0.009873482,0.955555,0,0.0444444,0,0,0.93204695,0,0.0604053,0.00754641,0,0,NoDam,0,0,NoDam,0,509.3846154,835.1153846,11.90705128,6.495833333
107000096,Denmark_1,"SAVSTRUP ≈, V. ST. TOVSTRUP",Denmark,SAVSTRUP ≈,Jes Rasmussen,8.736779614,56.3588959,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2018,27,26,3,5,spring,species,0,0,0,0,67,16,169,25142,6.266130422,0.034467847,6.624246137,3.393203448,0.035938947,0.016433448,1214845,40357404,0.185507918,5,0.00554399,0.004756235,76.99343872,76.98868249,13.81101758,29.4956639,25.5,20.20000076,28.39999962,8.199998856,24.73846196,3.029310906,0.05000253,0,0.066040771,0.066040771,0.021799816,0.020621919,1,0,0,0,0,0.762666074,0.101928132,0.133809621,0.001595717,0,0,NoDam,0,0,NoDam,0,522.8888889,860.8148148,12.2287037,5.774074074
107000097,Denmark_1,"STOR≈, Rotvig Bro",Denmark,STOR≈,Jes Rasmussen,8.845991642,56.31455267,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2018,27,17,3,5,spring,species,0,0,0,0,57,15,159,8318,5.936867487,0.034320309,6.409134887,3.3335477,0.035771113,0.016505943,1214845,40245468,0.138103485,6,0.02670713,0.004762262,462.8294678,462.8247055,80.1237473,174.2414933,26.2,21.80000114,32,10.19999886,26.58620755,3.907792543,0.041511537,0,0.071701755,0.071701755,0.024205427,0.021710304,1,0,0,0,0,0.805638037,0.082554023,0.054579318,0.050454441,0.00677437,0,NoDam,0,0,NoDam,0,510.7777778,845.1481481,12.22808642,5.547222222
107000098,Denmark_1,"DYBE ≈, V. ASTRUPMÿLLE BRO",Denmark,DYBE ≈,Jes Rasmussen,8.137700946,56.487497,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1993,2018,26,25,2,4,spring,species,21,1,0.000481155,0.008,48,22,125,43645,4.85529529,0.039307692,4.856862288,3.346907238,0.040083521,0.016477294,1179575,41587677,0.075852391,4,0.01419888,0.004741041,13.38963413,13.38489309,2.487206731,5.09414316,7.4,4.400000095,16.10000038,11.70000029,9.362500161,3.709257909,0.021553291,0,0.045281897,0.045281897,0.023434284,0.013402364,1,0,0,0,0,0.9638595,0,0.0361431,0,0,0,NoDam,0,0,NoDam,0,500.9615385,826.3076923,11.81698718,6.432692308
107000099,Denmark_1,"IDOM ≈, SYD FOR ORMSTRUP",Denmark,IDOM ≈,Jes Rasmussen,8.511263082,56.29464596,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1996,2018,23,21,3,5,spring,species,0,0,0,0,36,9,87,10115,9.603601731,0.040892622,11.49940913,5.508309924,0.040846006,0.023343617,1214845,39694258,0.095290622,4,0.1087622,0.004853217,9.579450607,9.57459739,1.463492446,3.393081586,30.1,28.70000076,37,8.299999237,32.72000055,2.517856202,0.015087266,0,0.072226422,0.072226422,0.029885484,0.019747593,0.95,0.05,0,0,0,0.635911,0.340958413,0.0231309,0,0,0,NoDam,0,0,NoDam,0,555.5217391,899.6956522,12.34130435,6.137318841
107000100,Denmark_1,"HESTB∆K MOSEGRÿFT, NORD FOR BUR",Denmark,HESTB∆K MOSEGRÿFT,Jes Rasmussen,8.428479134,56.4100043,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2018,20,18,2,4,spring,species,0,0,0,0,34,13,98,8755,2.263605809,0.02721178,1.917203565,4.020326186,0.029207883,0.029589282,1214845,40602649,0.133003309,3,4.559287,0.004749888,4.575021744,4.570271856,1.056456411,1.863617009,17.3,16.39999962,20.30000114,3.900001526,18.6357148,1.152703301,0.009698981,0,0.052705772,0.052705772,0.016202124,0.012613994,1,0,0,0,0,0.380739,0.61926207,0,0,0,0,NoDam,0,0,NoDam,0,571.6,934.65,12.43375,6.45375
107000101,Denmark_1,"FLYNDER ≈, VED K∆RG≈RD",Denmark,FLYNDER ≈,Jes Rasmussen,8.312200967,56.44852397,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1993,2018,26,25,2,4,spring,species,16,1,8.93E-05,0.005952381,50,22,168,179131,5.161797356,0.039623932,5.400471255,3.510509081,0.040412715,0.016554197,1214845,41603001,0.151851772,5,42.62191,0.004745835,67.63301086,67.62826503,13.31125079,25.37631135,5.2,5.200000286,15.5,10.29999971,7.965625182,2.991614269,0,0,0.066370223,0.066370223,0.021138567,0.01983695,1,0,0,0,0,0.478138527,0.464687965,0.057173268,0,0,0,NoDam,0,0,NoDam,0,541.2692308,874.7307692,12.18076923,6.465384615
107000102,Denmark_1,"LUNDBY B∆K, NORD FOR LERGRAV",Denmark,LUNDBY B∆K,Jes Rasmussen,8.801507231,56.2859186,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2018,27,25,3,5,spring,species,0,0,0,0,48,17,125,26258,6.19289193,0.035022385,6.387422945,3.420043146,0.036450596,0.016489797,1214845,39659932,0.247815019,5,20.12007,0.004765898,20.21634483,20.21157894,2.329854464,6.418911441,29.1,29.10000038,43.79999924,14.69999886,35.4711544,4.49351414,0,0,0.089795,0.089795,0.028415824,0.019168004,0.865385,0,0.134615,0,0,0.577638593,0.02556525,0.335948,0.060849085,0,0,NoDam,0,0,NoDam,0,518.8148148,865.0740741,12.20401235,5.595679012
107000103,Denmark_1,"GRYDE ≈, VED NAGSTRUP BRO",Denmark,GRYDE ≈,Jes Rasmussen,8.527076419,56.33949558,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2018,27,26,3,5,spring,species,31,1,0.000484663,0.00591716,68,30,169,63962,6.263285155,0.034060846,6.577134731,3.479566188,0.035535834,0.016371121,1214845,40922832,0.14277938,4,0.4276216,0.004805827,43.22171402,43.21690819,7.120572815,15.85821461,13.1,13,22,9,16.79333344,2.902405074,0.001952073,0,0.065097639,0.065097639,0.022455933,0.018340241,1,0,0,0,0,0.657033333,0.187797956,0.155168556,0,0,0,NoDam,0,0,NoDam,0,539.8888889,887.5555556,12.28796296,6.142592593
107000104,Denmark_1,"ULSTRUP B∆K, VED EBELTOFTVEJEN",Denmark,ULSTRUP B∆K,Jes Rasmussen,10.62465488,56.25912706,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2019,21,17,3,5,spring,species,0,0,0,0,46,18,132,13772,-1.237497458,0.045898268,-0.414738649,2.606219604,0.041815779,0.027104313,1205790,40979363,0.023845689,4,0.004774405,0.004769932,7.974043846,7.969273914,3.171150583,3.878152946,23.1,12.80000019,25.20000076,12.40000057,18.20000038,5.148592224,0.097035442,0,0.116819371,0.116819371,0.050872912,0.048504466,0,1,0,0,0,0.04966839,0.90470328,0.00537016,0,0.0402589,0,NoDam,0,0,NoDam,0,510.4285714,742.5714286,12.2,5.305555556
107000105,Denmark_1,"OVST B∆K, OVST BRO",Denmark,OVST B∆K,Jes Rasmussen,10.53148062,56.26789911,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1998,2018,21,18,3,4,spring,species,8,1,0.000367884,0.007194245,39,15,139,21746,2.735910314,0.023170996,1.858805091,2.592931938,0.022237386,0.02568869,1207216,41910670,0.181189577,4,0.006999742,0.004824305,7.468748569,7.463924265,1.177202181,2.692007471,7.9,1.300000072,14.80000019,13.50000012,8.286842205,4.33681737,0.063584658,0,0.147386115,0.147386115,0.043674659,0.036165382,1,0,0,0,0,0.988274886,0.011724846,0,0,0,0,NoDam,0,0,NoDam,0,505.5714286,729.2380952,12.21031746,5.325396825
107000106,Denmark_1,"HEVRING ≈, GAMMELBROVAD",Denmark,HEVRING ≈,Jes Rasmussen,10.50458216,56.48820519,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2018,20,18,3,5,spring,species,0,0,0,0,39,12,109,19248,1.642441173,0.025726817,1.370634952,3.111466179,0.025401753,0.03002721,1197055,40443635,0.303389886,5,14.9315,0.004740417,21.15808678,21.15334636,3.480527636,7.475863038,17,16.80000114,39.60000229,22.80000114,23.33593792,4.905429709,0,0,0.104713896,0.104713896,0.036312928,0.026441937,0.171875,0.828125,0,0,0,0.43106825,0.501800327,0.022495,0,0.0446377,0,NoDam,0,0,NoDam,0,499.9,737.4,11.94583333,5.114583333
107000107,Denmark_1,"KORUP ≈, EBDRUP BRO",Denmark,KORUP ≈,Jes Rasmussen,10.5362036,56.34702289,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1998,2018,21,20,3,5,spring,species,901,1,0.069618297,0.008064516,40,13,124,12942,2.737392485,0.019848485,2.206431552,2.746282532,0.021061083,0.026241991,1210331,42068554,0.47583425,5,35.45239,0.004757906,35.55937958,35.55462167,4.605966956,11.88469236,1.3,1.300000072,14.10000038,12.80000031,6.208000112,3.657093988,0,0,0.072617424,0.072617424,0.023461908,0.018799287,0.27,0.15,0.58,0,0,0.559806,0.324696233,0.111581,0.003916353,0,0,NoDam,0,0,NoDam,0,503.2857143,736.7142857,12.11785714,5.178968254
107000108,Denmark_1,"FELDB∆K, Sÿ FOR FELDB∆KG≈RD",Denmark,FELDB∆K,Jes Rasmussen,10.55419602,56.29843726,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2018,27,23,3,5,spring,species,525,1,0.026242127,0.008849558,38,7,113,20006,4.919897226,0.032875458,5.055366292,2.625909562,0.034188803,0.017007442,1210331,40640255,0.109583015,1,0.05643331,0.004796312,0.056433309,0.051636997,0.019451738,0.013518004,17.1,15,43,28,27.9304351,7.70411722,0.019804858,0.013641973,0.063582731,0.049940757,0.036763042,0.015552595,1,0,0,0,0,1,0,0,0,0,0,NoDam,0,0,NoDam,0,489.9259259,723.8148148,11.97283951,5.033333333
107000109,Denmark_1,"BÿJSTRUP B∆K, GEDEVAD BRO",Denmark,BÿJSTRUP B∆K,Jes Rasmussen,10.47993416,56.39321053,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2019,21,19,3,5,spring,species,0,0,0,0,34,11,111,18955,-1.293935602,0.045779221,-0.31320661,2.639903771,0.041691282,0.027128317,1210331,40182885,0.247140108,3,0.00776377,0.004752384,3.963063002,3.958310617,0.499566171,1.192301259,25.4,14.19999981,37.90000153,23.70000172,26.98076958,6.828166983,0.046339938,0,0.259197215,0.259197215,0.048836089,0.042057142,0.243589933,0.756409926,0,0,0,0.1621835,0.837817,0,0,0,0,NoDam,0,0,NoDam,0,509.3809524,743.4761905,12.12103175,5.190079365
107000110,Denmark_1,"BRANDE ≈, HESSELBJERGE",Denmark,BRANDE ≈,Jes Rasmussen,9.187389059,55.90397307,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2018,20,19,3,5,spring,species,0,0,0,0,51,14,141,22183,1.397769163,0.024066416,1.355488646,3.927955284,0.023485734,0.027923616,1216987,37308777,0.13958922,5,0.01169799,0.004813578,45.93205643,45.92724285,6.330888203,15.79586213,60.2,55.90000153,70.59999847,14.69999695,62.24138023,4.576967412,0.040505854,0,0.05086784,0.05086784,0.026400729,0.014696595,1,0,0,0,0,0.8506416,0.112547195,0.0269644,0.00750388,0.0023433,0,NoDam,0,0,NoDam,0,517.25,904.8,12.03208333,5.163333333
107000111,Denmark_1,"OMME ≈, SKOVSENDE",Denmark,OMME ≈,Jes Rasmussen,8.857158693,55.8376775,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2018,27,24,3,5,spring,species,0,0,0,0,61,14,187,16447,5.245935526,0.035795686,5.463270092,3.601314529,0.036956879,0.015997774,1216987,39817549,0.110893847,5,268.1112,0.004821328,268.17099,268.1661687,69.95051279,117.7308999,27.2,26.39999962,33.20000076,6.800001144,29.27391359,1.910888284,0,0,0.042389652,0.042389652,0.020226878,0.011929593,0.980675833,0.019323667,0,0,0,0.867221704,0.090488994,0.0274846,0.007083036,0.00772234,0,NoDam,0,0,NoDam,0,520.5925926,900.1111111,12.27222222,5.657407407
107000112,Denmark_1,"FJEDERHOLT ≈, BIRKELUND",Denmark,FJEDERHOLT ≈,Jes Rasmussen,9.140019417,56.10061778,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1992,2019,28,24,3,5,spring,species,2,1,6.44E-05,0.006451613,50,23,155,31072,4.090568786,0.046022624,4.102854591,2.975269189,0.044924125,0.015147864,1216987,37334924,0.148451653,4,0.00490367,0.004788519,37.68115997,37.67637145,7.288622643,14.85872233,58,55.5,61.20000076,5.700000763,57.63871051,1.545999002,0.022607901,0,0.044273644,0.044273644,0.015148366,0.010872966,1,0,0,0,0,0.701632444,0.261961015,0.029979793,0.006427053,0,0,NoDam,0,0,NoDam,0,500.0714286,854.4642857,12.06785714,5.082142857
107000113,Denmark_1,"HERBORG B∆K, OS HERBORG DAMBRUG",Denmark,HERBORG B∆K,Jes Rasmussen,8.580646493,56.0681966,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2018,20,19,2,4,spring,species,0,0,0,0,46,16,121,12840,1.439783224,0.027926065,1.153382659,3.83085071,0.030261839,0.029051549,1216987,38458551,0.191736523,1,1.834877,0.004793135,1.834877372,1.830084237,0.076568472,0.286033628,37.7,37.70000076,48.29999924,10.59999847,43.13250055,2.594358098,0,0,0.03391187,0.03391187,0.014550938,0.008519344,1,0,0,0,0,1,0,0,0,0,0,NoDam,0,0,NoDam,0,567.35,932.25,12.67791667,6.332083333
107000114,Denmark_1,"KULSTRÿM, KULHEDE - OS TILLÿB",Denmark,KULSTRÿM,Jes Rasmussen,9.342836959,55.80042523,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2018,20,19,2,4,spring,species,0,0,0,0,45,10,137,20566,0.797452376,0.026798246,0.494014643,3.376433006,0.029464909,0.029150402,1216987,34810781,0.183393735,4,14.1326,0.004826287,14.30556583,14.30073955,3.402537946,5.895771957,81.8,79.30000305,85.40000153,6.099998474,82.24210679,1.029213126,0.003878249,0,0.02731779,0.02731779,0.010074031,0.007688775,1,0,0,0,0,0.941622,0.02919089,0.0255359,0.00364857,0,0,NoDam,0,0,NoDam,0,513.35,876,11.88375,5.000833333
107000115,Denmark_1,"BINDESBÿL B∆K, S FOR KORSBJERGG≈RD",Denmark,BINDESBÿL B∆K,Jes Rasmussen,9.215319948,55.77481902,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2020,22,20,2,4,spring,species,0,0,0,0,45,13,120,22009,3.236116298,0.037134758,1.513267587,3.068074621,0.041879128,0.025818499,1216987,34390877,0.613262402,3,0.009863309,0.004827836,2.25517869,2.250350854,0.321688567,0.66120128,85.2,73.70000458,99.40000153,25.69999695,83.68189155,5.37659616,0.008477985,0,0.089489694,0.089489694,0.022210806,0.019544694,1.0000002,0,0,0,0,0.882333,0.1176681,0,0,0,0,NoDam,0,0,NoDam,0,522.852381,927.7809524,11.96984127,5.133333333
107000116,Denmark_1,"OMME ≈, LANGELUND",Denmark,OMME ≈,Jes Rasmussen,9.080507657,55.80761566,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1999,2018,20,16,2,4,spring,species,0,0,0,0,56,14,146,28518,0.954659435,0.027725564,0.516630789,3.598115905,0.030443506,0.029075141,1216987,38130295,0.033775744,5,0.01661286,0.004824944,167.5126648,167.5078399,47.84664589,75.63850288,48,46.40000153,50.10000229,3.700000763,48.17142923,1.357218041,0.015071934,0,0.034853888,0.034853888,0.018680919,0.013166618,1,0,0,0,0,0.88561055,0.079042138,0.028135,0.007214797,0,0,NoDam,0,0,NoDam,0,526.7,930.8,12.13125,5.37875
107000117,Denmark_1,"MÿLSTED B∆K, FÿR VORGOD ≈",Denmark,MÿLSTED B∆K,Jes Rasmussen,8.748875663,56.13603066,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1996,2018,23,20,2,4,spring,species,0,0,0,0,37,11,109,5859,9.262289088,0.045018116,10.20230194,4.972364778,0.045246413,0.023263481,1216987,39426982,0.186597342,5,0.03650627,0.004784372,19.71940994,19.71462557,4.876238589,8.114974455,30.7,30.5,35.60000229,5.100002289,32.25128286,1.078430334,0.001884001,0,0.029201904,0.029201904,0.009594912,0.008425652,1,0,0,0,0,0.679674,0.01823564,0.299484,0.00260459,0,0,NoDam,0,0,NoDam,0,533.2173913,884.0434783,12.36304348,5.805434783
107000118,Denmark_1,"ÿLSTRUP B∆K, S FOR ÿLSTRUP",Denmark,ÿLSTRUP B∆K,Jes Rasmussen,8.417317918,56.10902641,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,1993,2018,26,25,2,4,spring,species,853,1,0.02147749,0.008474576,40,23,118,39716,4.995352697,0.04051567,4.978928616,3.66200497,0.04114971,0.016464113,1216987,40020699,0.124486772,4,0.005366959,0.004787799,10.46520042,10.46041263,2.031243831,4.06799874,24.6,21.80000114,29.39999962,7.599998474,25.26923128,1.826044057,0.026375902,0,0.044273838,0.044273838,0.018707336,0.011489702,1,0,0,0,0,0.8314492,0.10114853,0.0674025,0,0,0,NoDam,0,0,NoDam,0,553.8461538,901.6923077,12.5875,6.345512821
