,Respi_teg,Respi_gil,Respi_pls,Respi_spi,Respi_ves,ResisForm_egg,ResisForm_coc,ResisForm_hou,ResisForm_did,ResisForm_non,Disp_aquatic_passive,Disp_aquatic_active,Disp_aerial_passive,Disp_aerial_active,AquStag_egg,AquStag_larva,AquStag_nymph,AquStag_adult,LifCycDur_ls1yr,LifCycDur_1yr,Repro_ovo,Repro_fie,Repro_cie,Repro_fic,Repro_frc,Repro_vec,Repro_tec,Repro_ase,MaxBody_s1,MaxBody_s2,MaxBody_s3,MaxBody_s4,MaxBody_s5,MaxBody_s6,MaxBody_s7,WingPair_wnb1,WingPair_wnb2,WingPair_wnb3,WingPair_wnb4,WingPair_wnb5,PropDrif_drift1,PropDrif_drift2,PropDrif_drift3,FeedType_gra,FeedType_min,FeedType_xyl,FeedType_shr,FeedType_gat,FeedType_aff,FeedType_pff,FeedType_pre,FeedType_par,FeedType_oth
taxon_5131,0.25,0.75,0,0,0,0.5,0,0,0.25,0.25,0,0.428571429,0.142857143,0.428571429,0.5,0.5,0,0,1,0,0,0.2,0.6,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.5,0,0,0,0,0
taxon_5134,0.25,0.75,0,0,0,0.5,0,0,0.25,0.25,0,0.428571429,0.142857143,0.428571429,0.5,0.5,0,0,1,0,0,0.2,0.6,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.5,0,0,0,0,0
taxon_5135,0.25,0.75,0,0,0,0.5,0,0,0.25,0.25,0,0.428571429,0.142857143,0.428571429,0.5,0.5,0,0,1,0,0,0.2,0.6,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.5,0,0,0,0,0
taxon_5136,0.25,0.75,0,0,0,0.5,0,0,0.25,0.25,0,0.428571429,0.142857143,0.428571429,0.5,0.5,0,0,1,0,0,0.2,0.6,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.5,0,0,0,0,0
taxon_5137,0.25,0.75,0,0,0,0.5,0,0,0.25,0.25,0.222222222,0.333333333,0.111111111,0.333333333,0.5,0.5,0,0,1,0,0,0.2,0.6,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.5,0,0,0,0,0
taxon_5139,0.25,0.75,0,0,0,1,0,0,0,0,0.125,0.375,0.125,0.375,0.5,0.5,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
taxon_5140,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0.333333333,1,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.166666667,0.5,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
taxon_5145,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333,0.333333333,0,0.333333333,1,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.166666667,0.5,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
taxon_5146,0.25,0.75,0,0,0,0,0,0,0,1,0,0.25,0,0.75,0.5,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5149,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.375,0.375,0,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxon_5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0.4,0,0,0,0,0
taxon_5151,0,0.25,0,0.75,0,0,0,0,0.333333333,0.666666667,0,0.2,0.2,0.6,0,0.666666667,0.333333333,0,1,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0.75,0.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
taxon_5154,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,0,0,1,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0
taxon_5156,0.75,0.25,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
taxon_5157,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0,0
taxon_5158,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0,0
taxon_5159,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0,0
taxon_5160,1,0,0,0,0,0,1,0,0,0,0.333333333,0.333333333,0.333333333,0,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0,0
taxon_5161,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0,0
taxon_5162,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0.666666667,0,0.333333333,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0,0
taxon_5164,0.25,0.75,0,0,0,0,0,0,0,1,0,0.25,0,0.75,0.4,0.6,0,0,0.25,0.75,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5165,0.25,0.75,0,0,0,0,0,0,0,1,0,0.25,0,0.75,0.4,0.6,0,0,0.25,0.75,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5167,0.142857143,0.428571429,0.428571429,0,0,0,0,0,0,1,0.4,0.2,0,0.4,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0
taxon_5169,0.142857143,0.428571429,0.428571429,0,0,0,0,0,0,1,0.4,0.2,0,0.4,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0
taxon_5194,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5195,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5204,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5208,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5210,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5213,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5217,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5220,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5221,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5223,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5224,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5225,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5227,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5230,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5234,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5237,1,0,0,0,0,0.25,0,0,0,0.75,0.5,0.333333333,0,0.166666667,0.5,0.5,0,0,0.75,0.25,0,0,1,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.5,0.166666667,0.3,0,0,0.3,0.4,0,0,0,0,0
taxon_5238,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333,0.333333333,0,0.333333333,1,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.166666667,0.5,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
taxon_5271,1,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0.6,0,0,0.4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0
taxon_5272,0,1,0,0,0,0.25,0,0,0,0.75,0.4,0.2,0,0.4,0.166666667,0.5,0.333333333,0,1,0,0,0,0.25,0.75,0,0,0,0,0,0,0.25,0.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2,0,0,0.8,0,0
taxon_5275,1,0,0,0,0,1,0,0,0,0,0.75,0.25,0,0,0.333333333,0.333333333,0,0.333333333,1,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxon_5281,1,0,0,0,0,0,0.25,0,0,0.75,1,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,1,0,0,0,0,0
taxon_5284,1,0,0,0,0,0,0,0,1,0,0.666666667,0.333333333,0,0,0.75,0,0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0.25,0,0,1,0,0,0,0,1,0,0,0.375,0,0,0.375,0.25,0,0,0,0,0
taxon_5288,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0.166666667,0.5,0.333333333,0,0,0,0.75,0.25,0,0,0,0,0
taxon_5290,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0.166666667,0.5,0.333333333,0.1,0,0,0.5,0.2,0,0,0.2,0,0
taxon_5291,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0.166666667,0.5,0.333333333,0.1,0,0,0.6,0.2,0,0,0.1,0,0
taxon_5292,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0.166666667,0.5,0.333333333,0,0,0,0.75,0.25,0,0,0,0,0
taxon_5293,0,1,0,0,0,0,0,0,0,1,0.6,0.4,0,0,0.333333333,0.333333333,0,0.333333333,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0.166666667,0.5,0.333333333,0,0,0,0.75,0.25,0,0,0,0,0
taxon_5294,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0.166666667,0.5,0.333333333,0,0,0,0.75,0.25,0,0,0,0,0
taxon_5298,0,0,0,1,0,0.333333333,0,0,0.5,0.166666667,0,0.4,0,0.6,0.2,0.4,0,0.4,0.4,0.6,0,0,0.166666667,0.333333333,0,0,0.5,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5299,0,0,0,1,0,0.333333333,0,0,0.5,0.166666667,0,0.4,0,0.6,0.2,0.4,0,0.4,0.4,0.6,0,0,0.166666667,0.333333333,0,0,0.5,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5301,0,0,0,1,0,0.333333333,0,0,0.5,0.166666667,0.166666667,0.333333333,0,0.5,0.2,0.4,0,0.4,0.4,0.6,0,0,0.166666667,0.333333333,0,0,0.5,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5303,0,0,0,1,0,0.333333333,0,0,0.5,0.166666667,0.166666667,0.333333333,0,0.5,0.2,0.4,0,0.4,0.4,0.6,0,0,0.166666667,0.333333333,0,0,0.5,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5304,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.375,0.375,0,0.25,0.25,0.75,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5307,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0,0.375,0.375,0,0.25,0.25,0.75,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5308,1,0,0,0,0,0,1,0,0,0,0.666666667,0.333333333,0,0,0.333333333,0.333333333,0,0.333333333,0.25,0.75,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5310,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0,0.375,0.375,0,0.25,0.25,0.75,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5312,1,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.25,0.25,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,1,1,0,0,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5314,1,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.25,0.25,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,1,1,0,0,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5315,1,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.25,0.25,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,1,1,0,0,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5316,1,0,0,0,0,0,0.5,0,0.5,0,0.2,0.4,0.2,0.2,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,1,1,0,0,0.8,0,0,0,0.2,0,0,0,0,0
taxon_5318,0.5,0.5,0,0,0,0,0,0,1,0,0.2,0.2,0,0.6,0.142857143,0.428571429,0.428571429,0,0.75,0.25,0,0,0,0.25,0,0,0.75,0,0,0,0,0.75,0.25,0,0,0,0,0,0,1,1,0,0,0.1,0,0,0.6,0,0,0,0.3,0,0
taxon_5325,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.076923077,0.307692308,0,0,0.384615385,0.230769231,0,0,0,0
taxon_5329,0.4,0.6,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,0.333333333,0.333333333,0.333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9,0,0,0,0.1,0,0,0,0,0
taxon_5331,0.25,0.75,0,0,0,1,0,0,0,0,0.4,0,0,0.6,0.5,0.5,0,0,0,1,0,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5332,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,1,0,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5335,0.666666667,0.333333333,0,0,0,0,0,0,0.5,0.5,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.6,0.4,0,0,0,0,0,0,1,0.75,0.25,0,0.1,0,0,0.6,0,0,0,0.3,0,0
taxon_5336,0.666666667,0.333333333,0,0,0,0,0,0,0.5,0.5,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.6,0.4,0,0,0,0,0,0,1,0.75,0.25,0,0.1,0,0,0.6,0,0,0,0.3,0,0
taxon_5350,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0,0,0,0,1,0,0
taxon_5353,1,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0.5,0,0,0.5,0.75,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0,0,0.25,0,0,0,0,0,0
taxon_5354,1,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0.5,0,0,0.5,0.75,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0,0,0.25,0,0,0,0,0,0
taxon_5356,1,0,0,0,0,0,0,0,0.5,0.5,0.666666667,0.333333333,0,0,0.5,0,0,0.5,0.75,0.25,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0,0,0.25,0,0,0,0,0,0
taxon_5357,1,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0.5,0,0,0.5,0.75,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0,0,0.25,0,0,0,0,0,0
taxon_5358,1,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0.5,0,0,0.5,0.75,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0,0,0.25,0,0,0,0,0,0
taxon_5359,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0.75,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0,0,0.25,0,0,0,0,0,0
taxon_5364,0.142857143,0.428571429,0,0.428571429,0,0,0,0,0,1,0,0.4,0,0.6,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,0.166666667,0.5,0.333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5367,0.25,0.75,0,0,0,0,0,0,0,1,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,1,0,0,0.166666667,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0
taxon_5368,0.25,0.75,0,0,0,0,0,0,0,1,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,1,0,0,0.166666667,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0
taxon_5369,0.25,0.75,0,0,0,0.5,0,0,0.25,0.25,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0,1,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,0.4,0.2,0.166666667,0,0,0,0.666666667,0,0,0,0,0.166666667
taxon_5370,0.25,0.75,0,0,0,0.5,0,0,0.25,0.25,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0,1,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,0.4,0.2,0.166666667,0,0,0,0.666666667,0,0,0,0,0.166666667
taxon_5371,0.25,0.75,0,0,0,0.5,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0,0,1,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,0.4,0.2,0.166666667,0,0,0,0.666666667,0,0,0,0,0.166666667
taxon_5373,1,0,0,0,0,0,1,0,0,0,0.333333333,0.333333333,0.333333333,0,0.2,0.6,0,0.2,0,1,0,0,0,0.6,0,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
taxon_5375,0.6,0.4,0,0,0,0,0,0,0.25,0.75,0,0.4,0,0.6,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,0.333333333,0.166666667,0.1,0,0,0.7,0,0,0,0.2,0,0
taxon_5376,0.6,0.4,0,0,0,0,0,0,0.25,0.75,0,0.4,0,0.6,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,0.333333333,0.166666667,0.1,0,0,0.7,0,0,0,0.2,0,0
taxon_5378,0.6,0.4,0,0,0,0,0,0,0.25,0.75,0.166666667,0.333333333,0,0.5,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,0.333333333,0.166666667,0.1,0,0,0.7,0,0,0,0.2,0,0
taxon_5379,0.6,0.4,0,0,0,0,0,0,0.25,0.75,0,0.4,0,0.6,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,0.333333333,0.166666667,0.1,0,0,0.7,0,0,0,0.2,0,0
taxon_5380,0.5,0,0,0.5,0,0,0,0,0,1,0.2,0.2,0,0.6,0.375,0.375,0,0.25,0.25,0.75,0,0,0,0,0,1,0,0,0,0.2,0.6,0.2,0,0,0,0,0,0,1,0,1,0,0,0.2,0.4,0,0.1,0,0,0,0.3,0,0
